policy,seed,step,action,applied_force,target_score,end_y,q1,q2,q1_dot,q2_dot,reward,capture_drop,termination_reason
zero_action,0,37,0.0,0.0,0.9997504913014506,0.6665418618868211,1.577864251228912,1.5972333091684299,-0.07117821355893293,-0.01256845259247155,0.8599756724167895,False,
zero_action,0,38,0.0,0.0,0.9997628065149186,0.666544559188982,1.5771524690933227,1.597107624642505,-0.07091658510602111,-0.012029939038380583,0.8432628565251987,False,
zero_action,0,39,0.0,0.0,0.9997746966416284,0.6665470304255632,1.5764433032422625,1.5969873252521214,-0.07068777110896775,-0.011467327770726237,0.8273758742486247,False,
zero_action,0,40,0.0,0.0,0.9997861717318326,0.666549276544806,1.5757364255311728,1.596872651974414,-0.0704911129545927,-0.010881549181765423,0.8122549930910723,False,
zero_action,0,41,0.0,0.0,0.9997972416596047,0.666551298257309,1.575031514401627,1.5967638364825965,-0.07032599642085455,-0.010273465770707162,0.7978461043669671,False,
zero_action,0,42,0.0,0.0,0.9998079161179203,0.6665530960345277,1.5743282544374184,1.5966611018248893,-0.07019184964296779,-0.009643875536221824,0.7841000766116705,False,
zero_action,0,43,0.0,0.0,0.9998182046145082,0.6665546701067546,1.5736263359409888,1.5965646630695272,-0.07008814120239416,-0.008993515183973474,0.7709721961973439,False,
zero_action,0,44,0.0,0.0,0.9998281164684089,0.666556020460608,1.5729254545289648,1.5964747279176874,-0.0700143783285817,-0.008323063159047217,0.7584216817334654,False,
zero_action,0,45,0.0,0.0,0.9998376608071822,0.666557146836059,1.572225310745679,1.5963914972860969,-0.06997010520502563,-0.007633142512569535,0.7464112611413732,False,
zero_action,0,46,0.0,0.0,0.9998468465647101,0.6665580487230155,1.5715256096936288,1.596315165860971,-0.06995490137246722,-0.006924323611294541,0.7349068021638968,False,
zero_action,0,47,0.0,0.0,0.9998556824795417,0.6665587253574816,1.570826060679904,1.5962459226248582,-0.06996838022297241,-0.006197126698444759,0.7238769885952907,False,
zero_action,0,48,0.0,0.0,0.9998641770937327,0.6665591757173055,1.5701263768776743,1.5961839513578737,-0.0700101875793351,-0.005452024313644746,0.7132930357651609,False,
zero_action,0,49,0.0,0.0,0.999872338752134,0.6665593985175249,1.569426275001881,1.5961294311147374,-0.07008000035479885,-0.0046894435793653245,0.7031284398326991,False,max_steps
constant_+0.02,0,0,0.02,0.002,0.9988823993292852,0.6662411948917544,1.6106804494796603,1.6018185034759445,-0.11590694867850082,0.004033724143159793,17.827333623636072,False,
constant_+0.02,0,1,0.02,0.0038000000000000004,0.9989174021587576,0.6662559592436603,1.6095213799928754,1.601858840717376,-0.07952454431486469,0.0018549601533459099,10.511266791041361,False,
constant_+0.02,0,2,0.02,0.00542,0.9989413749381258,0.6662659245687299,1.6087261345497268,1.6018773903189094,-0.03971561546909497,0.00029514960568832196,7.516082909451311,False,
constant_+0.02,0,3,0.02,0.006878,0.9989534391225688,0.6662708878718713,1.6083289783950359,1.6018803418149663,0.0008226589942739101,-0.0006392358498282255,5.874787891993387,False,
constant_+0.02,0,4,0.02,0.0081902,0.9989533831046996,0.6662708511787676,1.6083372049849787,1.601873949456468,0.040414799313289444,-0.0009789501489183565,4.8363909554855615,False,
constant_+0.02,0,5,0.02,0.00937118,0.9989413138223528,0.6662658691856354,1.6087413529781116,1.6018641599549788,0.07806901717876266,-0.0007763307723904201,4.119507281214388,False,
constant_+0.02,0,6,0.02,0.010434062,0.9989174574134793,0.666255975986719,1.6095220431498993,1.6018563966472548,0.11324645985801288,-9.476125005980203e-05,3.5944994263565344,False,
constant_+0.02,0,7,0.02,0.0113906558,0.9988820526484004,0.6662411573659851,1.6106545077484795,1.601855449034754,0.14570424350507163,0.0009982609920958655,3.1931992295422273,False,
constant_+0.02,0,8,0.02,0.01225159022,0.9988352998192401,0.6662213472463915,1.6121115501835301,1.601865431644675,0.1753891800868531,0.00243553470168519,2.8763672098737345,False,
constant_+0.02,0,9,0.02,0.013026431198,0.9987773413335547,0.6661964354430236,1.6138654419843987,1.601889786991692,0.20236624275067527,0.004152830114872347,2.6197942272587054,False,
constant_+0.02,0,10,0.02,0.0137237880782,0.9987082593959632,0.6661662794545127,1.6158891044119055,1.6019313152928407,0.2267707629022387,0.0060903951066457775,2.4077295140609674,False,
constant_+0.02,0,11,0.02,0.014351409270379999,0.9986280820706597,0.6661307164802404,1.6181568120409278,1.6019922192439071,0.24877678465926775,0.008193691285376366,2.2294826415995708,False,
constant_+0.02,0,12,0.02,0.014916268343341999,0.9985367927246062,0.6660895738840684,1.6206445798875204,1.6020741561567609,0.26857637889610236,0.01041363636441259,2.07754081333091,False,
constant_+0.02,0,13,0.02,0.015424641509007799,0.9984343401165726,0.666042677463135,1.6233303436764814,1.602178292520405,0.28636635988004755,0.012706540626251539,1.9464686091799717,False,
constant_+0.02,0,14,0.02,0.01588217735810702,0.9983206477461143,0.6659898574765782,1.6261940072752818,1.6023053579266675,0.30233997683214325,0.015033862845615753,1.8322353875979476,False,
constant_+0.02,0,15,0.02,0.01629395962229632,0.998195621856211,0.6659309526704016,1.6292174070436032,1.6024556965551238,0.3166819278155308,0.017361867816528802,1.7317882267886011,False,
constant_+0.02,0,16,0.02,0.016664563660066686,0.9980591579164367,0.6658658126406283,1.6323842263217585,1.602629315233289,0.32956557394238567,0.01966123821265058,1.6427718301748573,False,
constant_+0.02,0,17,0.02,0.016998107294060018,0.9979111456401368,0.6657942988905494,1.6356798820611824,1.6028259276154155,0.3411515943144326,0.02190667378945158,1.563339588960184,False,
constant_+0.02,0,18,0.02,0.017298296564654016,0.9977514726954984,0.6657162849072233,1.6390913980043267,1.60304499435331,0.35158756919198514,0.024076497903205176,1.4920229638519356,False,
constant_+0.02,0,19,0.02,0.017568466908188612,0.9975800273090296,0.6656316555341266,1.6426072736962465,1.6032857593323422,0.36100814703354067,0.026152282832162897,1.4276392040346835,False,
constant_+0.02,0,20,0.02,0.01781162021736975,0.9973966999621394,0.6655403058651126,1.646217355166582,1.6035472821606638,0.36953556527985704,0.028118499943969102,1.3692248805575855,False,
constant_+0.02,0,21,0.02,0.018030458195632777,0.9972013843655395,0.6654421398365034,1.6499127108193805,1.6038284671601035,0.37728037221713256,0.02996219733322789,1.3159871781790151,False,
constant_+0.02,0,22,0.02,0.0182274123760695,0.996993977872588,0.665337068652127,1.6536855145415519,1.6041280891334357,0.3843422496675381,0.031672705457909074,1.2672676408810917,False,
constant_+0.02,0,23,0.02,0.01840467113846255,0.9967743814672,0.6652250091411753,1.6575289370382273,1.604444816188015,0.3908108716268145,0.033241370066191156,1.222514803813344,False,
constant_+0.02,0,24,0.02,0.018564204024616296,0.9965424994375786,0.6651058821205873,1.6614370457544956,1.6047772298886769,0.39676675775677167,0.03466131101652838,1.1812632668873346,False,
constant_+0.02,0,25,0.02,0.018707783622154667,0.9962982388251655,0.6649796108114887,1.6654047133320633,1.6051238429988421,0.40228209656431707,0.03592720524945403,1.1431175053580565,False,
constant_+0.02,0,26,0.02,0.0188370052599392,0.9960415087193609,0.6648461193421199,1.6694275342977065,1.6054831150513367,0.40742152368988654,0.037035092037243415,1.1077392099131664,False,
constant_+0.02,0,27,0.02,0.01895330473394528,0.9957722194527375,0.6647053313567417,1.6735017495346054,1.6058534659717092,0.412242847709325,0.03798219863162731,1.0748372885212036,False,
constant_+0.02,0,28,0.02,0.019057974260550753,0.9954902817384476,0.6645571687404255,1.6776241780116987,1.6062332879580254,0.41679772039556284,0.03876678449595138,1.0441598980935687,False,
constant_+0.02,0,29,0.02,0.019152176834495677,0.9951956057809463,0.6644015504626823,1.6817921552156543,1.606620955802985,0.4211322512857518,0.03938800241251971,1.0154880400573958,False,
constant_+0.02,0,30,0.02,0.01923695915104611,0.9948881003827004,0.6642383915379955,1.6860034777285118,1.6070148358271101,0.425287568196359,0.03984577487749054,0.9886303724260954,False,
constant_+0.02,0,31,0.02,0.0193132632359415,0.9945676720628397,0.6640676020980117,1.6902563534104753,1.6074132935758851,0.4293003263898207,0.040140684322173464,0.9634189765618384,False,
constant_+0.02,0,32,0.02,0.01938193691234735,0.994234224198471,0.6638890865680258,1.6945493566743735,1.6078147004191068,0.4332031696703135,0.04027387582378585,0.9397058793872066,False,
constant_+0.02,0,33,0.02,0.019443743221112614,0.993887656195298,0.6637027429391736,1.6988813883710765,1.6082174391773447,0.43702514694123046,0.04024697108684077,0.9173601780203063,False,
constant_+0.02,0,34,0.02,0.019499368899001352,0.9935278626910794,0.6635084621271774,1.7032516398404889,1.6086199088882132,0.4407920878066534,0.04006199258654176,0.8962656482905771,False,
constant_+0.02,0,35,0.02,0.01954943200910122,0.9931547327931041,0.6633061274083867,1.7076595607185554,1.6090205288140786,0.4445269407199493,0.03972129686721777,0.8763187445634593,False,
constant_+0.02,0,36,0.02,0.019594488808191098,0.9927681493491058,0.6630956139240877,1.7121048301257549,1.6094177417827509,0.448250077025825,0.03922751608198071,0.857426918036466,False,
constant_+0.02,0,37,0.02,0.019635039927371988,0.9923679882497666,0.6628767882445015,1.7165873308960131,1.6098100169435707,0.45197956404186274,0.038583506944815424,0.8395071957857199,False,
constant_+0.02,0,38,0.02,0.01967153593463479,0.9919541177600416,0.6626495079844766,1.7211071265364317,1.6101958520130188,0.45573141010421037,0.03779230634377134,0.8224849745160978,False,
constant_+0.02,0,39,0.02,0.019704382341171313,0.9915263978759198,0.6624136214635552,1.725664440637474,1.6105737750764566,0.4595197842743422,0.036857092934421964,0.8062929920463391,False,
constant_+0.02,0,40,0.02,0.01973394410705418,0.9910846797028197,0.6621689674037823,1.7302596384802174,1.6109423460058008,0.46335721317893475,0.03578115409689606,0.7908704466719185,False,
constant_+0.02,0,41,0.02,0.019760549696348762,0.990628804851583,0.6619153746593474,1.7348932106120067,1.6113001575467698,0.46725475723864274,0.03456785769812943,0.776162240154153,False,
constant_+0.02,0,42,0.02,0.019784494726713887,0.9901586048479035,0.6616526619728254,1.739565758184393,1.6116458361237511,0.47122216833723235,0.033220628154058233,0.7621183245319899,False,
constant_+0.02,0,43,0.02,0.019806045254042497,0.9896739005509995,0.6613806377534487,1.7442779798677654,1.6119780424052916,0.4752680307918647,0.03174292633474367,0.7486931365017566,False,
constant_+0.02,0,44,0.02,0.019825440728638247,0.9891745015773697,0.6610990998734557,1.7490306601756842,1.612295471668639,0.4793998873089996,0.03013823289930488,0.7358451059583622,False,
constant_+0.02,0,45,0.02,0.019842896655774423,0.988660205725553,0.6608078354791334,1.7538246590487743,1.612596853997632,0.48362435144841315,0.028410034687420524,0.7235362275897748,False,
constant_+0.02,0,46,0.02,0.01985860699019698,0.9881307983979111,0.6605066208136968,1.7586609025632585,1.6128809543445062,0.4879472079697747,0.026561813830379716,0.7117316862798847,False,
constant_+0.02,0,47,0.02,0.019872746291177284,0.9875860520155865,0.6601952210496225,1.7635403746429563,1.61314657248281,0.49237350230142873,0.024597039277527332,0.70039952859318,False,
constant_+0.02,0,48,0.02,0.019885471662059555,0.9870257254229168,0.6598733901284851,1.7684641096659706,1.6133925428755853,0.49690762024866386,0.02251916046373554,0.689510373859197,False,
constant_+0.02,0,49,0.02,0.019896924495853598,0.9864495632777236,0.6595408706067345,1.773433185868457,1.6136177344802227,0.5015533589479326,0.02033160287049719,0.679037159394852,False,max_steps
constant_-0.02,0,0,-0.02,-0.002,0.9988823993292852,0.6662411948917544,1.6106804494796603,1.6018185034759445,-0.15173844033266523,0.004002964597257075,17.826473534718154,False,
constant_-0.02,0,1,-0.02,-0.0038000000000000004,0.9989285044363889,0.6662605651445025,1.6091630650763336,1.601858533121917,-0.17178822127676313,0.0013027975178808025,10.509233235652495,False,
constant_-0.02,0,2,-0.02,-0.00542,0.9989804992478503,0.6662819031996197,1.6074451828635659,1.601871561097096,-0.19898841202960302,-0.0015022767091116907,7.512731409449498,False,
constant_-0.02,0,3,-0.02,-0.006878,0.9990399870072231,0.6663057027873852,1.6054552987432698,1.6018565383300047,-0.2295453560184176,-0.004491799444666567,5.870064471671598,False,
constant_-0.02,0,4,-0.02,-0.0081902,0.9991071622961757,0.6663318037951036,1.6031598451830855,1.6018116203355581,-0.2610284887375592,-0.007690226057419026,4.830369878253488,False,
constant_-0.02,0,5,-0.02,-0.00937118,0.9991812829853635,0.6663596171155577,1.6005495602957098,1.601734718074984,-0.2919233109108096,-0.01108856214579167,4.112282302237466,False,
constant_-0.02,0,6,-0.02,-0.010434062,0.9992610054695085,0.6663882866305757,1.5976303271866017,1.601623832453526,-0.32132699634064954,-0.014658669138335852,3.586167796715492,False,
constant_-0.02,0,7,-0.02,-0.0113906558,0.9993446247671682,0.6664168070139944,1.5944170572231953,1.6014772457621425,-0.34874172100202605,-0.018362526135028496,3.1839047054620457,False,
constant_-0.02,0,8,-0.02,-0.01225159022,0.9994302456758364,0.6664441084256034,1.590929640013175,1.6012936205007922,-0.3739347191345895,-0.022158093054896324,2.8662419207352094,False,
constant_-0.02,0,9,-0.02,-0.013026431198,0.9995159030663887,0.6664691158544859,1.587190292821829,1.6010720395702431,-0.39684380228641564,-0.026002921713588242,2.608959448382145,False,
constant_-0.02,0,10,-0.02,-0.0137237880782,0.9995996445293649,0.6664907891033378,1.583221854798965,1.6008120103531072,-0.41751380689709217,-0.0298562964731156,2.3962964338258472,False,
constant_-0.02,0,11,-0.02,-0.014351409270379999,0.9996795852854378,0.6665081481972701,1.579046716729994,1.600513447388376,-0.4360540586370646,-0.033680428285203526,2.217551088742628,False,
constant_-0.02,0,12,-0.02,-0.014916268343341999,0.9997539428537217,0.6665202880326845,1.5746861761436233,1.600176643105524,-0.452610102949978,-0.03744104838772074,2.0651990863865604,False,
constant_-0.02,0,13,-0.02,-0.015424641509007799,0.9998210571304861,0.6665263852662396,1.5701600751141236,1.5998022326216468,-0.46734510710716304,-0.04110762793780976,1.9337939655585015,False,
constant_-0.02,0,14,-0.02,-0.01588217735810702,0.9998794001132003,0.6665256997598556,1.565486624043052,1.5993911563422687,-0.4804278070533031,-0.04465336998836515,1.8192948898229835,False,
constant_-0.02,0,15,-0.02,-0.01629395962229632,0.9999275784152473,0.6665175723364196,1.560682345972519,1.5989446226423851,-0.49202487125120864,-0.04805506765009215,1.7186397479943611,False,
constant_-0.02,0,16,-0.02,-0.016664563660066686,0.9999643308853331,0.6665014201514341,1.5557620972600068,1.5984640719658842,-0.5022962334846806,-0.05129288801334937,1.6294650954914343,False,
constant_-0.02,0,17,-0.02,-0.016998107294060018,0.9999885230170823,0.666476730633831,1.55073913492516,1.5979511430857507,-0.5113924093287645,-0.0543501192375035,1.5499171804052552,False,
constant_-0.02,0,18,-0.02,-0.017298296564654016,0.999999139363341,0.6664430546786408,1.5456252108318724,1.5974076418933756,-0.5194531262297244,-0.05721290397449977,1.4785212499621212,False,
constant_-0.02,0,19,-0.02,-0.017568466908188612,0.9999952748197869,0.6663999995696421,1.5404306795695752,1.5968355128536307,-0.5266068120421029,-0.05986997320215057,1.4140891768234367,False,
constant_-0.02,0,20,-0.02,-0.01781162021736975,0.9999761253844613,0.6663472219576507,1.5351646114491542,1.5962368131216091,-0.5329706334845626,-0.06231238877604998,1.3556528953933096,False,
constant_-0.02,0,21,-0.02,-0.018030458195632777,0.9999409788110188,0.6662844211079961,1.5298349051143085,1.5956136892338486,-0.5386508760575591,-0.06453329937664484,1.3024155996738498,False,
constant_-0.02,0,22,-0.02,-0.0182274123760695,0.99988920543629,0.666211332549381,1.524448396353733,1.5949683562400823,-0.5437435253027448,-0.06652771225855854,1.2537154018441652,False,
constant_-0.02,0,23,-0.02,-0.01840467113846255,0.9998202493638075,0.6661277221981718,1.5190109611007054,1.5943030791174966,-0.5483349559390549,-0.06829228180582207,1.208997886088603,False,
constant_-0.02,0,24,-0.02,-0.018564204024616296,0.9997336201141787,0.6660333809913023,1.513527611541315,1.5936201562994383,-0.5525026672396994,-0.069825115040631,1.1677951133464333,False,
constant_-0.02,0,25,-0.02,-0.018707783622154667,0.9996288848031055,0.6659281200328822,1.508002584868918,1.592921905149032,-0.5563160246955041,-0.07112559372137689,1.1297093720210138,False,
constant_-0.02,0,26,-0.02,-0.0188370052599392,0.9995056608728409,0.6658117662408735,1.502439424621963,1.5922106492118182,-0.5598369827392826,-0.07219421236900035,1.0944004664810845,False,
constant_-0.02,0,27,-0.02,-0.01895330473394528,0.9993636093788272,0.6656841584682478,1.49684105479457,1.5914887070881283,-0.5631207732700247,-0.07303243139774504,1.0615756747454346,False,
constant_-0.02,0,28,-0.02,-0.019057974260550753,0.9992024288171425,0.6655451440659607,1.4912098470618698,1.590758382774151,-0.5662165514129879,-0.07364254444604384,1.030981742504017,False,
constant_-0.02,0,29,-0.02,-0.019152176834495677,0.9990218494679544,0.6653945758514547,1.48554768154774,1.5900219573296905,-0.5691679944102321,-0.0740275589736533,1.0023984467021338,False,
constant_-0.02,0,30,-0.02,-0.01923695915104611,0.9988216282238221,0.6652323094451725,1.4798560016036377,1.589281681739954,-0.5720138524617981,-0.0741910891924903,0.9756333804728259,False,
constant_-0.02,0,31,-0.02,-0.0193132632359415,0.9986015438682103,0.6650582009379685,1.4741358630790198,1.588539770848029,-0.5747884522160738,-0.07413726041871115,0.9505176968951282,False,
constant_-0.02,0,32,-0.02,-0.01938193691234735,0.9983613927681017,0.6648721048537831,1.468387978556859,1.587798398243842,-0.5775221547730119,-0.0738706239648983,0.9269026117075292,False,
constant_-0.02,0,33,-0.02,-0.019443743221112614,0.998100984944508,0.6646738723740921,1.462612757009129,1.587059692004193,-0.5802417707457657,-0.07339608172915893,0.9046565114083011,False,
constant_-0.02,0,34,-0.02,-0.019499368899001352,0.9978201404855126,0.6644633497931638,1.4568103393016714,1.5863257311869015,-0.5829709352834068,-0.07271881967962475,0.8836625477356457,False,
constant_-0.02,0,35,-0.02,-0.01954943200910122,0.9975186862679077,0.6642403771758545,1.4509806299488373,1.5855985429901052,-0.5857304460987062,-0.07184424947646552,0.8638166255613404,False,
constant_-0.02,0,36,-0.02,-0.019594488808191098,0.9971964529552875,0.6640047871924057,1.4451233254878502,1.5848801004953406,-0.5885385675454359,-0.07077795751791643,0.8450257110270095,False,
constant_-0.02,0,37,-0.02,-0.019635039927371988,0.9968532722424492,0.6637564041073691,1.4392379398123958,1.5841723209201615,-0.5914113037007128,-0.06952566074118283,0.8272064019212915,False,
constant_-0.02,0,38,-0.02,-0.01967153593463479,0.9964889743180257,0.6634950429023334,1.4333238267753887,1.5834770643127496,-0.5943626432646516,-0.0680931685528668,0.8102837140152116,False,
constant_-0.02,0,39,-0.02,-0.019704382341171313,0.9961033855193496,0.6632205085145025,1.4273802003427423,1.5827961326272209,-0.5974047789158872,-0.06648635030634986,0.794190046189369,False,
constant_-0.02,0,40,-0.02,-0.01973394410705418,0.9956963261555675,0.662932595175377,1.4214061525535835,1.5821312691241574,-0.6005483035733968,-0.0647111077850524,0.7788642943301357,False,
constant_-0.02,0,41,-0.02,-0.019760549696348762,0.9952676084769568,0.6626310858357991,1.4154006695178496,1.5814841580463068,-0.603802385823149,-0.06277335219043505,0.7642510896047188,False,
constant_-0.02,0,42,-0.02,-0.019784494726713887,0.9948170347702273,0.6623157516654385,1.409362645659618,1.5808564245244026,-0.6071749265793263,-0.06067898517182418,0.750300141195536,False,
constant_-0.02,0,43,-0.02,-0.019806045254042497,0.9943443955612902,0.6619863516164348,1.4032908963938246,1.5802496346726844,-0.6106726988685646,-0.058433883471499755,0.7369656671420971,False,
constant_-0.02,0,44,-0.02,-0.019825440728638247,0.9938494679085695,0.6616426320423732,1.397184169405139,1.5796652958379693,-0.6143014724543774,-0.05604388679288071,0.7242058998025895,False,
constant_-0.02,0,45,-0.02,-0.019842896655774423,0.9933320137713901,0.6612843263650691,1.3910411546805952,1.5791048569700405,-0.6180661248590666,-0.0535147885320254,0.7119826547588926,False,
constant_-0.02,0,46,-0.02,-0.01985860699019698,0.9927917784393238,0.6609111547827956,1.3848604934320046,1.5785697090847204,-0.621970740192516,-0.050852329043005594,0.7002609538630189,False,
constant_-0.02,0,47,-0.02,-0.019872746291177284,0.9922284890096108,0.6605228240145924,1.3786407860300793,1.5780611857942903,-0.626018697061338,-0.04806219113601587,0.689008694650503,False,
constant_-0.02,0,48,-0.02,-0.019885471662059555,0.9916418529009081,0.6601190270761984,1.372380599059466,1.57758056388293,-0.6302127467075712,-0.04514999753337444,0.6781963595984385,False,
constant_-0.02,0,49,-0.02,-0.019896924495853598,0.991031556392652,0.6596994430839276,1.3660784715923902,1.5771290639075963,-0.6345550824129569,-0.04212131003290669,0.6677967597324429,False,max_steps
constant_+0.05,0,0,0.05,0.005000000000000001,0.9988823993292852,0.6662411948917544,1.6106804494796603,1.6018185034759445,-0.08903332993787752,0.004056793802586833,17.826183044796643,False,
constant_+0.05,0,1,0.05,0.009500000000000001,0.9989090378098562,0.6662524767538113,1.6097901161802814,1.6018590714139702,-0.01032827383433449,0.0022693798238091795,10.510177649855027,False,
constant_+0.05,0,2,0.05,0.013550000000000003,0.9989115475534013,0.6662535820736484,1.609686833441938,1.6018817652122084,0.07972106805931888,0.001648005820498345,7.513979500836465,False,
constant_+0.05,0,3,0.05,0.017195000000000002,0.9988860763194649,0.6662429734121964,1.6104840441225312,1.6018982452704134,0.17353053141699115,0.0022695061875141003,5.870435572790764,False,
constant_+0.05,0,4,0.05,0.0204755,0.9988300366270818,0.6662192858609555,1.6122193494367012,1.6019209403322885,0.2663277312287944,0.004104992006039303,4.828632603262854,False,
