gain_index,kp_angle,kd_angle,kp_cart,kd_cart,seed,episodes,final_hold,success_rate,drop_rate,cart_hit_rate,action_saturation,max_abs_cart_x,angular_speed_near_target,brief_target_contact_rate,sustained_hold_rate,drop_after_contact_rate,mean_abs_action,reward_mean,episode_length_mean
32,0.5,0.2,0.2,0.1,7,3,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10340606479065095,0.6587370566716675,1.0,1.0,0.3333333333333333,0.006077213961448184,31.23830257579873,200.0
32,0.5,0.2,0.2,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21178415629670377,0.640065129477756,1.0,1.0,0.6666666666666666,0.011477756865070105,-3.7864509170884446,200.0
32,0.5,0.2,0.2,0.1,9,3,0.725,0.6666666666666666,0.0,0.0,0.0,0.16872109985447023,0.5611280747247354,1.0,1.0,0.0,0.009645244422354695,67.06627563111554,200.0
33,0.5,0.2,0.4,0.02,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0654472955901577,0.6546650200920263,1.0,1.0,0.3333333333333333,0.00450029472265336,31.011570610142027,200.0
33,0.5,0.2,0.4,0.02,1,3,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.09708618688059749,0.8518217282447447,1.0,1.0,0.3333333333333333,0.005887156869731995,-5.866595010675354,200.0
33,0.5,0.2,0.4,0.02,2,3,0.35833333333333334,0.3333333333333333,0.0,0.0,0.0,0.04512804870731424,0.5544314755221486,1.0,1.0,0.0,0.0032602953700463446,65.95790799211575,200.0
33,0.5,0.2,0.4,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0939864388474579,0.6362292474104763,1.0,1.0,0.6666666666666666,0.0065179761855055736,-3.666597600418451,200.0
33,0.5,0.2,0.4,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.07648473376956041,0.44242292389959653,1.0,1.0,0.0,0.004733299664208857,101.58569694741045,200.0
33,0.5,0.2,0.4,0.02,5,3,0.6166666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.04522487243682304,0.6447449125242369,1.0,1.0,0.3333333333333333,0.003295944536898056,31.425902693200502,200.0
33,0.5,0.2,0.4,0.02,6,3,0.48333333333333334,0.3333333333333333,0.0,0.0,0.0,0.14818056774183655,0.607190732210416,1.0,1.0,0.0,0.007534921051548062,66.14481646537726,200.0
33,0.5,0.2,0.4,0.02,7,3,0.4083333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.09793297911185776,0.6635425466352918,1.0,1.0,0.3333333333333333,0.005793584571678762,31.206375723976066,200.0
33,0.5,0.2,0.4,0.02,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.19999485132779937,0.649332782262264,1.0,1.0,0.6666666666666666,0.010820100288566024,-3.794089264462978,200.0
33,0.5,0.2,0.4,0.02,9,3,0.725,0.6666666666666666,0.0,0.0,0.0,0.16022085516485973,0.5570134539470925,1.0,1.0,0.0,0.009183016000162615,67.12587847201691,200.0
34,0.5,0.2,0.4,0.05,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0654097161608843,0.6549458770290898,1.0,1.0,0.3333333333333333,0.004475569343572913,31.00913173380928,200.0
34,0.5,0.2,0.4,0.05,1,3,0.041666666666666664,0.0,0.3333333333333333,0.0,0.0,0.09711214978527853,0.8492087725097711,1.0,1.0,0.3333333333333333,0.005881259699105489,-5.796028629536228,200.0
34,0.5,0.2,0.4,0.05,2,3,0.35833333333333334,0.3333333333333333,0.0,0.0,0.0,0.04510025139692442,0.5536137341407074,1.0,1.0,0.0,0.0032426722296399553,65.94828790048494,200.0
34,0.5,0.2,0.4,0.05,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09349007526097204,0.6369053201316753,1.0,1.0,0.6666666666666666,0.006499470838199318,-3.696612487426028,200.0
34,0.5,0.2,0.4,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0761918739459802,0.4431172867764095,1.0,1.0,0.0,0.004741180055499921,101.57208443606594,200.0
34,0.5,0.2,0.4,0.05,5,3,0.625,0.6666666666666666,0.3333333333333333,0.0,0.0,0.04525808361468497,0.6441857776054021,1.0,1.0,0.3333333333333333,0.003278906815168481,31.4629922341461,200.0
34,0.5,0.2,0.4,0.05,6,3,0.4916666666666667,0.3333333333333333,0.0,0.0,0.0,0.1484824527237725,0.5968438576124323,1.0,1.0,0.0,0.007594509018374486,66.31422650683174,200.0
34,0.5,0.2,0.4,0.05,7,3,0.4083333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0980558912151361,0.6663075573537244,1.0,1.0,0.3333333333333333,0.00578349833941006,31.17002298394755,200.0
34,0.5,0.2,0.4,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.20039579769162116,0.647930379727391,1.0,1.0,0.6666666666666666,0.010825177760772983,-3.730570805192277,200.0
34,0.5,0.2,0.4,0.05,9,3,0.7166666666666667,0.6666666666666666,0.0,0.0,0.0,0.16011773204200794,0.5503661632910098,1.0,1.0,0.0,0.009221361634938323,67.20711223873114,200.0
35,0.5,0.2,0.4,0.1,0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06530494047991542,0.6552539192871955,1.0,1.0,0.3333333333333333,0.004435358958683136,31.005447354671748,200.0
35,0.5,0.2,0.4,0.1,1,3,0.05833333333333333,0.0,0.3333333333333333,0.0,0.0,0.09708020238440411,0.845599929682601,1.0,1.0,0.3333333333333333,0.005878624199099924,-5.682108855770285,200.0
35,0.5,0.2,0.4,0.1,2,3,0.35000000000000003,0.3333333333333333,0.0,0.0,0.0,0.045021241962608094,0.5570461686229781,1.0,1.0,0.0,0.003211323767279737,65.93300173147196,200.0
35,0.5,0.2,0.4,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09263992677856901,0.6411184113424235,1.0,1.0,0.6666666666666666,0.006463984951020006,-3.7451185467324706,200.0
35,0.5,0.2,0.4,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.07566732613494177,0.4439836046036016,1.0,1.0,0.0,0.004751810332654778,101.54926839634705,200.0
35,0.5,0.2,0.4,0.1,5,3,0.6333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.04526465306508034,0.640281343857616,1.0,1.0,0.3333333333333333,0.0032471029780395556,31.522810920875717,200.0
35,0.5,0.2,0.4,0.1,6,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.14874673019447468,0.5786716994081688,1.0,1.0,0.0,0.007684272249984406,66.58771408799417,200.0
35,0.5,0.2,0.4,0.1,7,3,0.4083333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0982113977560563,0.6724172934186422,1.0,1.0,0.3333333333333333,0.0057687097227867605,31.113265932606364,200.0
35,0.5,0.2,0.4,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.20097221965232373,0.6564298073816194,1.0,1.0,0.6666666666666666,0.010844210476725897,-3.7033491276058093,200.0
35,0.5,0.2,0.4,0.1,9,3,0.7000000000000001,0.6666666666666666,0.0,0.0,0.0,0.1597244707301882,0.5387198378106053,1.0,1.0,0.0,0.0092830929802752,67.34371888153352,200.0
36,0.5,0.4,0.05,0.02,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.07078002513263165,0.6069281791426989,1.0,1.0,0.0,0.00469182900533133,65.07241371570244,200.0
36,0.5,0.4,0.05,0.02,1,3,0.008333333333333333,0.0,0.3333333333333333,0.0,0.0,0.10325638555268445,0.8570876146995077,1.0,1.0,0.3333333333333333,0.006643329789827957,-6.135904062391201,200.0
36,0.5,0.4,0.05,0.02,2,3,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.04804084365967545,0.5521460652178265,1.0,1.0,0.0,0.003622848502673122,66.19419584145878,200.0
36,0.5,0.4,0.05,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.10014007170370864,0.6180060982238811,1.0,1.0,0.6666666666666666,0.007104314024502973,-3.4119447562042637,200.0
36,0.5,0.4,0.05,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08639959913467088,0.38746888165099763,1.0,1.0,0.0,0.005547078225156647,102.15509761667984,200.0
36,0.5,0.4,0.05,0.02,5,3,0.525,0.3333333333333333,0.3333333333333333,0.0,0.0,0.04843259510514306,0.6775056951937876,1.0,1.0,0.3333333333333333,0.003958417575340088,30.887382224519516,200.0
36,0.5,0.4,0.05,0.02,6,3,0.425,0.3333333333333333,0.0,0.0,0.0,0.16390474786777134,0.6509617275191268,1.0,1.0,0.0,0.00887900991024394,65.37684729899617,200.0
36,0.5,0.4,0.05,0.02,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10605968791805938,0.6239831061517375,1.0,1.0,0.3333333333333333,0.0066525456061125405,31.6551435403227,200.0
36,0.5,0.4,0.05,0.02,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21783865885721898,0.7428738500871214,1.0,1.0,0.6666666666666666,0.013193841359577895,-5.192039556031664,200.0
36,0.5,0.4,0.05,0.02,9,3,0.6749999999999999,0.3333333333333333,0.0,0.0,0.0,0.17838946549402357,0.5972148906945255,1.0,1.0,0.0,0.010462108691775036,66.5465699143266,200.0
37,0.5,0.4,0.05,0.05,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0707291765614714,0.6096679175988854,1.0,1.0,0.0,0.004678241501671281,65.0622128000666,200.0
37,0.5,0.4,0.05,0.05,1,3,0.016666666666666666,0.0,0.3333333333333333,0.0,0.0,0.10321888038122588,0.8553363246125908,1.0,1.0,0.3333333333333333,0.006614986707206193,-6.078448103260911,200.0
37,0.5,0.4,0.05,0.05,2,3,0.4083333333333334,0.3333333333333333,0.0,0.0,0.0,0.04800242380432432,0.5531021753167104,1.0,1.0,0.0,0.0036072261781686724,66.1821844097126,200.0
37,0.5,0.4,0.05,0.05,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09978782145040445,0.6162026468058305,1.0,1.0,0.6666666666666666,0.007094556015952699,-3.4303438591543007,200.0
37,0.5,0.4,0.05,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0859885228872716,0.3894190241091433,1.0,1.0,0.0,0.005544842209201942,102.15194039405826,200.0
37,0.5,0.4,0.05,0.05,5,3,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.048456483022193304,0.6772752104504675,1.0,1.0,0.3333333333333333,0.0039318187935295235,30.920632928021448,200.0
37,0.5,0.4,0.05,0.05,6,3,0.425,0.3333333333333333,0.0,0.0,0.0,0.1640412441156678,0.6433107719222994,1.0,1.0,0.0,0.008900441149915696,65.51400835329603,200.0
37,0.5,0.4,0.05,0.05,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1059943221317113,0.6288988797101523,1.0,1.0,0.3333333333333333,0.006634427565295355,31.618542048213907,200.0
37,0.5,0.4,0.05,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2178540476066337,0.7320058834273674,1.0,1.0,0.6666666666666666,0.013148104911944056,-5.011561738408308,200.0
37,0.5,0.4,0.05,0.05,9,3,0.6916666666666668,0.3333333333333333,0.0,0.0,0.0,0.1783168446447745,0.593479075103934,1.0,1.0,0.0,0.010503345012454023,66.5987264341681,200.0
38,0.5,0.4,0.05,0.1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.07062023529204159,0.6092866422015989,1.0,1.0,0.0,0.004654970480776274,65.04583278660493,200.0
38,0.5,0.4,0.05,0.1,1,3,0.024999999999999998,0.0,0.3333333333333333,0.0,0.0,0.10311184004716649,0.8532016829838436,1.0,1.0,0.3333333333333333,0.006570899066069245,-5.985146435416165,200.0
38,0.5,0.4,0.05,0.1,2,3,0.39999999999999997,0.3333333333333333,0.0,0.0,0.0,0.047912931656682305,0.5546225494856721,1.0,1.0,0.0,0.003579569854394178,66.1629708337389,200.0
38,0.5,0.4,0.05,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09917702367520405,0.6164499821025672,1.0,1.0,0.6666666666666666,0.007078242601754633,-3.460893785161687,200.0
38,0.5,0.4,0.05,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0852843103854018,0.39239264790474704,1.0,1.0,0.0,0.005536775044591476,102.14001115781537,200.0
38,0.5,0.4,0.05,0.1,5,3,0.5416666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.04845949800817546,0.6738793347980451,1.0,1.0,0.3333333333333333,0.0038896901034879334,30.97461856898558,200.0
38,0.5,0.4,0.05,0.1,6,3,0.44166666666666665,0.3333333333333333,0.0,0.0,0.0,0.16413106998223462,0.6277248406343543,1.0,1.0,0.0,0.008933214720390624,65.7381287502938,200.0
38,0.5,0.4,0.05,0.1,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10585855196801292,0.6337154042898875,1.0,1.0,0.3333333333333333,0.006603070091707384,31.559824489749406,200.0
38,0.5,0.4,0.05,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2177486504716891,0.7144097566670203,1.0,1.0,0.6666666666666666,0.013066221619762298,-4.7187419764674035,200.0
38,0.5,0.4,0.05,0.1,9,3,0.725,0.6666666666666666,0.0,0.0,0.0,0.17802420248177922,0.5869391059281109,1.0,1.0,0.0,0.01055520870991398,66.68824264196691,200.0
39,0.5,0.4,0.1,0.02,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.07011836353873192,0.6095046034387712,1.0,1.0,0.0,0.004655229318885208,65.06393890631715,200.0
39,0.5,0.4,0.1,0.02,1,3,0.016666666666666666,0.0,0.3333333333333333,0.0,0.0,0.10229426445473033,0.8560882750679792,1.0,1.0,0.3333333333333333,0.006574718473564801,-6.089253654359534,200.0
39,0.5,0.4,0.1,0.02,2,3,0.4083333333333334,0.3333333333333333,0.0,0.0,0.0,0.04754118146524816,0.5529489105781149,1.0,1.0,0.0,0.003593880837264609,66.1839885770684,200.0
39,0.5,0.4,0.1,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09941838947987873,0.6161360198372393,1.0,1.0,0.6666666666666666,0.007069438063009251,-3.4259532986295986,200.0
39,0.5,0.4,0.1,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08519222002510222,0.38912344963387424,1.0,1.0,0.0,0.005493979630554904,102.15302028138791,200.0
39,0.5,0.4,0.1,0.02,5,3,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.04785069679593066,0.6777545040141679,1.0,1.0,0.3333333333333333,0.003915240652357379,30.913557113041673,200.0
39,0.5,0.4,0.1,0.02,6,3,0.425,0.3333333333333333,0.0,0.0,0.0,0.16202226883259144,0.6434625165581415,1.0,1.0,0.0,0.0087861958550611,65.48955670166151,200.0
39,0.5,0.4,0.1,0.02,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10476643712361927,0.6285829957867645,1.0,1.0,0.3333333333333333,0.0065750946108336025,31.623038409089627,200.0
39,0.5,0.4,0.1,0.02,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21526510746527014,0.7346680693273754,1.0,1.0,0.6666666666666666,0.013026458643283714,-5.044630698120902,200.0
39,0.5,0.4,0.1,0.02,9,3,0.6916666666666668,0.3333333333333333,0.0,0.0,0.0,0.17640050212812453,0.5941834312924056,1.0,1.0,0.0,0.010382547208391683,66.59257774955226,200.0
40,0.5,0.4,0.1,0.05,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.07007084638859233,0.6085205826948209,1.0,1.0,0.0,0.004642029190299112,65.05400107859138,200.0
40,0.5,0.4,0.1,0.05,1,3,0.016666666666666666,0.0,0.3333333333333333,0.0,0.0,0.10225763194168948,0.854444868490785,1.0,1.0,0.3333333333333333,0.006549036091116694,-6.032777248801357,200.0
40,0.5,0.4,0.1,0.05,2,3,0.4083333333333334,0.3333333333333333,0.0,0.0,0.0,0.04750506115116879,0.5538759923024633,1.0,1.0,0.0,0.0035786005239558487,66.17231253065592,200.0
40,0.5,0.4,0.1,0.05,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09906985011356921,0.6162818918239449,1.0,1.0,0.6666666666666666,0.007059526673705953,-3.4442965779680086,200.0
40,0.5,0.4,0.1,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08479712746102813,0.3909632944272135,1.0,1.0,0.0,0.005492214302174059,102.14720021847313,200.0
40,0.5,0.4,0.1,0.05,5,3,0.5416666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.047874649344657426,0.6756983684771826,1.0,1.0,0.3333333333333333,0.0038904572889155733,30.94626591394081,200.0
40,0.5,0.4,0.1,0.05,6,3,0.43333333333333335,0.3333333333333333,0.0,0.0,0.0,0.1621561655008347,0.6358720673367185,1.0,1.0,0.0,0.008809420617051082,65.62493092835005,200.0
40,0.5,0.4,0.1,0.05,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10471750817319912,0.6315203390309615,1.0,1.0,0.3333333333333333,0.0065588046744387354,31.587363803417137,200.0
40,0.5,0.4,0.1,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2152784661860245,0.7237619972774668,1.0,1.0,0.6666666666666666,0.01298381775139252,-4.866971391090573,200.0
40,0.5,0.4,0.1,0.05,9,3,0.7000000000000001,0.6666666666666666,0.0,0.0,0.0,0.17631216571474506,0.5903296481467258,1.0,1.0,0.0,0.010421691681605368,66.64562387331982,200.0
41,0.5,0.4,0.1,0.1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.06996874559117705,0.6099899854152359,1.0,1.0,0.0,0.004619403264023524,65.03803807060602,200.0
41,0.5,0.4,0.1,0.1,1,3,0.024999999999999998,0.0,0.3333333333333333,0.0,0.0,0.10215742363165085,0.8523864579802902,1.0,1.0,0.3333333333333333,0.006509097805597227,-5.9410341187436115,200.0
41,0.5,0.4,0.1,0.1,2,3,0.39999999999999997,0.3333333333333333,0.0,0.0,0.0,0.0474201011020158,0.5553512826155055,1.0,1.0,0.0,0.003551541641926939,66.15362553107938,200.0
41,0.5,0.4,0.1,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09846628055518347,0.6165800891139689,1.0,1.0,0.6666666666666666,0.0070429881630618765,-3.4747443961503044,200.0
41,0.5,0.4,0.1,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08412047526290001,0.39376262626587755,1.0,1.0,0.0,0.005484907753108871,102.1318247507541,200.0
41,0.5,0.4,0.1,0.1,5,3,0.5499999999999999,0.3333333333333333,0.3333333333333333,0.0,0.0,0.047879062249018584,0.6723492994765823,1.0,1.0,0.3333333333333333,0.0038507149558476765,30.999387704530417,200.0
41,0.5,0.4,0.1,0.1,6,3,0.44166666666666665,0.3333333333333333,0.0,0.0,0.0,0.16223019775172023,0.622177872281305,1.0,1.0,0.0,0.008845149670400627,65.84601202636998,200.0
41,0.5,0.4,0.1,0.1,7,3,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10461127457748061,0.6379971935407301,1.0,1.0,0.3333333333333333,0.00653015664518776,31.53026989465276,200.0
41,0.5,0.4,0.1,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2151799042796312,0.704207601745793,1.0,1.0,0.6666666666666666,0.012907080415463795,-4.580966556502631,200.0
41,0.5,0.4,0.1,0.1,9,3,0.725,0.6666666666666666,0.0,0.0,0.0,0.17599990003125085,0.5835937831318078,1.0,1.0,0.0,0.010470570660863751,33.40325740789954,200.0
42,0.5,0.4,0.2,0.02,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.06885355147793475,0.6090914176612915,1.0,1.0,0.0,0.004585087589118893,65.04762471513618,200.0
42,0.5,0.4,0.2,0.02,1,3,0.024999999999999998,0.0,0.3333333333333333,0.0,0.0,0.10043810957928345,0.8542391617629184,1.0,1.0,0.3333333333333333,0.006444957380290858,-5.9981518418296575,200.0
42,0.5,0.4,0.2,0.02,2,3,0.39999999999999997,0.3333333333333333,0.0,0.0,0.0,0.046587153019082145,0.5544827901826725,1.0,1.0,0.0,0.0035383862067622043,66.16441300587537,200.0
42,0.5,0.4,0.2,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09803026721315794,0.6163555250094066,1.0,1.0,0.6666666666666666,0.0070020458422852426,-3.4540450925758344,200.0
42,0.5,0.4,0.2,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08289319028375654,0.39216180322780764,1.0,1.0,0.0,0.005393438821051761,102.14225779144044,200.0
42,0.5,0.4,0.2,0.02,5,3,0.5416666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.04673305194370126,0.6746001902274928,1.0,1.0,0.3333333333333333,0.003833508599697312,30.964698611461515,200.0
42,0.5,0.4,0.2,0.02,6,3,0.43333333333333335,0.3333333333333333,0.0,0.0,0.0,0.15839517924860588,0.6303649036829734,1.0,1.0,0.0,0.008611310783415064,65.71052752231513,200.0
42,0.5,0.4,0.2,0.02,7,3,0.47500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10231279989014208,0.633744611458961,1.0,1.0,0.3333333333333333,0.006428616667447709,31.561307624924627,200.0
42,0.5,0.4,0.2,0.02,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21028125741365944,0.7161915549692549,1.0,1.0,0.6666666666666666,0.012706079761068656,-4.757453572969074,200.0
42,0.5,0.4,0.2,0.02,9,3,0.7166666666666667,0.6666666666666666,0.0,0.0,0.0,0.17254123392040874,0.5877983794194159,1.0,1.0,0.0,0.010228087944526447,66.68638783556388,200.0
43,0.5,0.4,0.2,0.05,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0688116908191833,0.6099484265382596,1.0,1.0,0.0,0.004572583243414432,65.03818785789248,200.0
43,0.5,0.4,0.2,0.05,1,3,0.024999999999999998,0.0,0.3333333333333333,0.0,0.0,0.10040669241298696,0.8526888434972831,1.0,1.0,0.3333333333333333,0.00642428232637383,-5.943550624301612,200.0
43,0.5,0.4,0.2,0.05,2,3,0.39999999999999997,0.3333333333333333,0.0,0.0,0.0,0.046554685364636604,0.5553556426814098,1.0,1.0,0.0,0.0035237624217127443,66.15336817442102,200.0
43,0.5,0.4,0.2,0.05,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0976881097676961,0.616565299171631,1.0,1.0,0.6666666666666666,0.0069918375449473475,-3.4722654504698958,200.0
43,0.5,0.4,0.2,0.05,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08252750353568922,0.3937919479715455,1.0,1.0,0.0,0.005392602240892007,102.13225612774959,200.0
43,0.5,0.4,0.2,0.05,5,3,0.5499999999999999,0.3333333333333333,0.3333333333333333,0.0,0.0,0.04675665583341849,0.6726007078747944,1.0,1.0,0.3333333333333333,0.003811958851846376,30.996367849892327,200.0
43,0.5,0.4,0.2,0.05,6,3,0.44166666666666665,0.3333333333333333,0.0,0.0,0.0,0.15851076761113927,0.6228915436979098,1.0,1.0,0.0,0.00863815471774734,65.84227387611952,200.0
43,0.5,0.4,0.2,0.05,7,3,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10229472892953444,0.638301941101362,1.0,1.0,0.3333333333333333,0.0064156946221316765,31.527570460912585,200.0
43,0.5,0.4,0.2,0.05,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.21029550225125349,0.7051977524951681,1.0,1.0,0.6666666666666666,0.012669354510648387,-4.587808697697976,200.0
43,0.5,0.4,0.2,0.05,9,3,0.725,0.6666666666666666,0.0,0.0,0.0,0.17242186290153994,0.5837114916655636,1.0,1.0,0.0,0.010263230417962097,33.40784723835039,200.0
44,0.5,0.4,0.2,0.1,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0687199930315134,0.6112283865731359,1.0,1.0,0.0,0.0045511810803665715,65.02301922178772,200.0
44,0.5,0.4,0.2,0.1,1,3,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.10031585198927377,0.8507814046033871,1.0,1.0,0.3333333333333333,0.0063920671966400675,-5.854794335209841,200.0
44,0.5,0.4,0.2,0.1,2,3,0.39166666666666666,0.3333333333333333,0.0,0.0,0.0,0.046477228632922495,0.5585702114245436,1.0,1.0,0.0,0.003497753268008169,66.13567315735052,200.0
44,0.5,0.4,0.2,0.1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09709721468392314,0.6150949901742306,1.0,1.0,0.6666666666666666,0.006974794939069734,-3.5025009418598074,200.0
44,0.5,0.4,0.2,0.1,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0819014402632755,0.3962621527068391,1.0,1.0,0.0,0.005386442409143269,102.11150283459433,200.0
44,0.5,0.4,0.2,0.1,5,3,0.5583333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.046762927190025345,0.6693423216463806,1.0,1.0,0.3333333333333333,0.00377664804630121,31.04783053683009,200.0
44,0.5,0.4,0.2,0.1,6,3,0.45,0.3333333333333333,0.0,0.0,0.0,0.15854854717073985,0.6093931495671644,1.0,1.0,0.0,0.008676634788185375,66.05709333315455,200.0
44,0.5,0.4,0.2,0.1,7,3,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.10223843839101325,0.6425663770541946,1.0,1.0,0.3333333333333333,0.006392282396912877,31.473756126015235,200.0
44,0.5,0.4,0.2,0.1,8,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.2102128920115908,0.6858762638646173,1.0,1.0,0.6666666666666666,0.012602726141814749,-4.321734787848787,200.0
44,0.5,0.4,0.2,0.1,9,3,0.7250000000000001,0.6666666666666666,0.0,0.0,0.0,0.17207055077667574,0.5765891501762502,1.0,1.0,0.0,0.010306391584251071,66.83493381139938,200.0
45,0.5,0.4,0.4,0.02,0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.06653045166508369,0.6116877902316641,1.0,1.0,0.0,0.0044558413647377716,65.01734755100343,200.0
45,0.5,0.4,0.4,0.02,1,3,0.03333333333333333,0.0,0.3333333333333333,0.0,0.0,0.09698845455050421,0.8491192686489389,1.0,1.0,0.3333333333333333,0.006213535848111862,-5.824307785991498,200.0
45,0.5,0.4,0.4,0.02,2,3,0.39166666666666666,0.3333333333333333,0.0,0.0,0.0,0.04484220733360892,0.5591140198328579,1.0,1.0,0.0,0.0034363024600944612,66.1283183940837,200.0
45,0.5,0.4,0.4,0.02,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.09545302638203701,0.615590566167494,1.0,1.0,0.6666666666666666,0.006875667517113385,-3.5104605746917676,200.0
45,0.5,0.4,0.4,0.02,4,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.07871751934774199,0.3972403355703446,1.0,1.0,0.0,0.0052129539461739155,102.10241026900474,200.0
