episode_reward,episode_length,final_hold,success,peak_target_score,brief_target_contact,sustained_hold,drop_after_contact,capture_drop,cart_hit,action_saturation,action_abs_mean,max_abs_cart_x,angular_speed_near_target,termination_reason,policy,seed,episode
30.338618110686696,200,0.0,0.0,0.9999958922615708,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008968232749875023,0.5872038962430631,max_steps,zero_action,2,15
33.10968389952049,200,0.0,0.0,0.9993865410753214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009198725117827529,0.5126063085023731,max_steps,zero_action,2,16
-71.55220240266692,200,0.0,0.0,0.9999995844114916,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.007368413221954927,0.7554011683619818,max_steps,zero_action,2,17
33.65270923486469,200,0.0,0.0,0.9988784861033636,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014115709272684872,0.4966965717133952,max_steps,zero_action,2,18
-73.1374655275688,200,0.0,0.0,0.9999975033922403,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.005236031551045162,0.8102904381817444,max_steps,zero_action,2,19
-77.8225778370495,200,0.0,0.0,0.9999978252352484,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008634289587069775,0.9872188872433038,max_steps,zero_action,3,0
137.65710101787414,200,1.0,1.0,0.9999999968006128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004803745218396179,0.29939807403578267,max_steps,zero_action,3,1
-77.05262214479697,200,0.0,0.0,0.9999869268368776,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.007878929191347894,0.9098387044800634,max_steps,zero_action,3,2
-74.48817385869316,200,0.0,0.0,0.9999813544153445,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.007950927836472419,0.7728548482143771,max_steps,zero_action,3,3
135.75607674126044,200,1.0,1.0,0.9999399428527487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009568872308908996,0.42108317969193343,max_steps,zero_action,3,4
32.09089786990708,200,0.4,0.0,0.9999719911507486,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009017557719889194,0.6902697348258878,max_steps,zero_action,3,5
-72.97690345867592,200,0.0,0.0,0.9999298212708475,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.006641040786208884,0.8691671998585474,max_steps,zero_action,3,6
-72.80284271204678,200,0.0,0.0,0.9990289226441366,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01012042623971032,0.8207959665435172,max_steps,zero_action,3,7
-72.71578881020116,200,0.0,0.0,0.9999908801353065,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.012023187604334492,0.7922151012381424,max_steps,zero_action,3,8
